execution_id,best_fitness,total_time
4161,720.0,14.245
4162,719.0,14.324
4163,720.0,14.237
4164,704.0,14.482
4165,716.0,14.226
4166,715.0,14.363
4167,714.0,14.477
4168,720.0,14.272
4169,710.0,14.052
4170,715.0,14.728
4171,714.0,14.274
4172,704.0,14.316
4173,713.0,15.136
4174,719.0,14.726
4175,713.0,14.591
4176,724.0,16.386
4177,708.0,16.647
4178,700.0,16.212
4179,703.0,16.147
4180,712.0,16.686
4181,710.0,17.556
4182,714.0,16.534
4183,708.0,16.54
4184,718.0,15.7
4185,707.0,15.624
4186,709.0,15.373
4187,707.0,15.774
4188,719.0,15.806
4189,714.0,16.287
4190,724.0,15.933
4191,715.0,16.071
4192,712.0,16.024
4193,713.0,16.515
4194,715.0,15.735
4195,701.0,15.448
4196,717.0,15.682
4197,711.0,15.832
4198,702.0,15.969
4199,704.0,15.358
4200,711.0,14.394
4201,711.0,14.695
4202,715.0,15.948
4203,709.0,15.935
4204,710.0,15.877
4205,710.0,15.196
4206,721.0,15.622
4207,703.0,15.81
4208,711.0,15.544
4209,714.0,15.355
4210,715.0,15.889
16,747.0,0.084
