execution_id,best_fitness,total_time
4311,282.0,36.705
4312,281.0,37.245
4313,284.0,36.877
4314,282.0,36.613
4315,282.0,36.875
4316,279.0,36.675
4317,280.0,36.9
4318,278.0,36.224
4319,279.0,37.156
4320,280.0,36.308
4321,281.0,36.217
4322,283.0,36.972
4323,281.0,36.246
4324,280.0,36.551
4325,280.0,36.692
4326,281.0,37.013
4327,279.0,36.581
4328,281.0,37.181
4329,279.0,36.395
4330,284.0,36.9
4331,279.0,37.206
4332,281.0,36.733
4333,281.0,36.196
4334,279.0,37.028
4335,282.0,37.43
4336,281.0,37.277
4337,279.0,36.439
4338,278.0,36.498
4339,280.0,36.856
4340,284.0,37.751
4341,279.0,36.624
4342,283.0,37.137
4343,280.0,36.311
4344,280.0,36.568
4345,282.0,37.436
4346,284.0,37.155
4347,281.0,36.781
4348,278.0,36.984
4349,278.0,37.124
4350,281.0,36.514
4351,283.0,36.891
4352,285.0,36.777
4353,279.0,36.087
4354,286.0,37.679
4355,287.0,37.716
4356,280.0,36.665
4357,279.0,35.909
4358,282.0,37.054
4359,281.0,36.311
4360,278.0,36.903
