execution_id,best_fitness,total_time
3611,573.0,22.145
3612,577.0,22.665
3613,568.0,22.739
3614,573.0,22.342
3615,575.0,23.142
3616,579.0,22.989
3617,575.0,22.453
3618,570.0,22.418
3619,578.0,22.937
3620,573.0,22.747
3621,572.0,22.987
3622,575.0,23.02
3623,577.0,23.036
3624,574.0,22.969
3625,570.0,22.786
3626,576.0,23.212
3627,576.0,22.467
3628,571.0,22.282
3629,569.0,22.445
3630,576.0,22.341
3631,577.0,23.151
3632,579.0,22.533
3633,575.0,22.705
3634,571.0,22.545
3635,579.0,22.548
3636,579.0,23.09
3637,575.0,22.363
3638,573.0,22.264
3639,570.0,22.899
3640,573.0,22.111
3641,575.0,22.953
3642,576.0,22.747
3643,579.0,23.145
3644,560.0,22.311
3645,578.0,22.533
3646,568.0,22.813
3647,572.0,22.844
3648,569.0,22.623
3649,575.0,22.4
3650,577.0,22.706
3651,577.0,22.638
3652,573.0,22.206
3653,573.0,22.378
3654,578.0,22.88
3655,572.0,22.53
3656,572.0,22.255
3657,574.0,22.345
3658,579.0,22.73
3659,579.0,22.743
3660,574.0,22.378
