execution_id,best_fitness,total_time
5111,306.0,31.459
5112,318.0,33.673
5113,316.0,33.013
5114,309.0,32.93
5115,308.0,32.766
5116,309.0,33.045
5117,322.0,33.639
5118,306.0,31.42
5119,305.0,31.642
5120,316.0,32.908
5121,301.0,32.567
5122,307.0,31.35
5123,303.0,31.13
5124,304.0,31.519
5125,318.0,33.077
5126,304.0,31.975
5127,304.0,31.605
5128,309.0,32.761
5129,306.0,31.011
5130,308.0,32.817
5131,303.0,31.255
5132,309.0,32.715
5133,315.0,33.133
5134,319.0,33.445
5135,305.0,31.305
5136,309.0,33.016
5137,321.0,33.652
5138,316.0,32.647
5139,304.0,31.553
5140,302.0,31.252
5141,305.0,31.951
5142,303.0,31.428
5143,303.0,31.834
5144,317.0,33.453
5145,308.0,32.187
5146,303.0,30.96
5147,307.0,31.401
5148,308.0,32.484
5149,306.0,32.892
5150,309.0,32.002
5151,306.0,32.422
5152,306.0,31.067
5153,321.0,33.526
5154,307.0,32.251
5155,304.0,31.208
5156,317.0,34.175
5157,305.0,31.567
5158,319.0,33.531
5159,319.0,33.816
5160,304.0,31.983
