execution_id,best_fitness,total_time
4961,315.0,23.494
4962,316.0,23.204
4963,317.0,23.272
4964,312.0,23.191
4965,317.0,23.2
4966,317.0,23.385
4967,314.0,23.073
4968,311.0,23.305
4969,316.0,23.468
4970,317.0,23.393
4971,314.0,23.3
4972,315.0,23.291
4973,317.0,23.263
4974,313.0,23.192
4975,315.0,23.136
4976,314.0,23.192
4977,318.0,23.452
4978,316.0,23.327
4979,317.0,23.172
4980,315.0,23.33
4981,311.0,23.321
4982,314.0,23.213
4983,317.0,23.392
4984,317.0,23.222
4985,314.0,23.483
4986,313.0,23.264
4987,312.0,23.491
4988,313.0,23.281
4989,314.0,23.146
4990,315.0,23.202
4991,315.0,23.329
4992,311.0,23.26
4993,313.0,23.376
4994,317.0,23.32
4995,317.0,23.635
4996,315.0,23.507
4997,315.0,23.285
4998,313.0,23.214
4999,311.0,23.225
5000,313.0,23.176
5001,314.0,23.256
5002,315.0,23.177
5003,320.0,23.247
5004,315.0,23.274
5005,313.0,23.096
5006,315.0,23.21
5007,311.0,23.083
5008,316.0,23.012
5009,316.0,23.2
5010,315.0,23.297
24,326.0,0.138
