execution_id,best_fitness,total_time
4911,242.0,38.182
4912,240.0,37.788
4913,241.0,37.708
4914,241.0,39.678
4915,246.0,38.896
4916,242.0,44.251
4917,244.0,39.007
4918,240.0,37.881
4919,239.0,38.515
4920,245.0,40.8
4921,241.0,44.78
4922,236.0,44.173
4923,239.0,43.918
4924,243.0,43.814
4925,237.0,42.276
4926,241.0,41.249
4927,243.0,38.695
4928,239.0,38.485
4929,239.0,40.326
4930,244.0,38.039
4931,241.0,37.203
4932,240.0,36.645
4933,242.0,37.131
4934,245.0,35.557
4935,241.0,36.571
4936,240.0,36.042
4937,240.0,34.722
4938,240.0,33.574
4939,242.0,38.819
4940,239.0,33.597
4941,243.0,33.505
4942,241.0,31.962
4943,241.0,33.259
4944,238.0,33.359
4945,246.0,33.313
4946,243.0,32.577
4947,243.0,32.589
4948,242.0,32.986
4949,240.0,32.708
4950,244.0,32.876
4951,241.0,32.336
4952,239.0,33.167
4953,239.0,32.771
4954,239.0,33.185
4955,244.0,33.018
4956,245.0,32.874
4957,240.0,32.72
4958,241.0,33.26
4959,239.0,32.463
4960,242.0,32.77
