execution_id,best_fitness,total_time
3661,533.0,16.345
3662,532.0,16.062
3663,525.0,16.164
3664,530.0,16.117
3665,530.0,15.981
3666,535.0,16.074
3667,539.0,16.237
3668,533.0,16.273
3669,527.0,15.866
3670,529.0,16.198
3671,529.0,16.056
3672,534.0,16.047
3673,534.0,16.273
3674,532.0,15.684
3675,521.0,16.024
3676,528.0,16.118
3677,524.0,16.123
3678,535.0,16.051
3679,532.0,16.102
3680,529.0,16.057
3681,532.0,16.2
3682,530.0,16.147
3683,533.0,16.369
3684,530.0,16.053
3685,531.0,16.195
3686,528.0,15.985
3687,537.0,16.133
3688,532.0,16.21
3689,529.0,16.138
3690,527.0,16.187
3691,534.0,16.154
3692,518.0,16.199
3693,535.0,16.035
3694,530.0,16.125
3695,535.0,16.071
3696,531.0,16.452
3697,535.0,16.069
3698,538.0,16.204
3699,531.0,16.247
3700,531.0,15.898
3701,528.0,15.431
3702,527.0,16.422
3703,531.0,15.936
3704,531.0,16.186
3705,529.0,16.134
3706,535.0,16.127
3707,534.0,16.026
3708,529.0,15.822
3709,535.0,16.387
3710,535.0,16.175
11,548.0,0.077
