execution_id,best_fitness,total_time
4811,228.0,38.375
4812,230.0,37.702
4813,229.0,37.703
4814,230.0,36.487
4815,231.0,36.68
4816,232.0,38.046
4817,232.0,42.245
4818,232.0,42.624
4819,232.0,40.74
4820,232.0,39.711
4821,230.0,40.635
4822,231.0,39.031
4823,231.0,36.636
4824,232.0,36.32
4825,232.0,39.73
4826,232.0,43.581
4827,229.0,44.886
4828,232.0,40.18
4829,230.0,41.057
4830,232.0,43.975
4831,229.0,43.893
4832,232.0,41.237
4833,232.0,37.845
4834,232.0,37.567
4835,232.0,41.206
4836,232.0,43.874
4837,232.0,45.887
4838,232.0,41.936
4839,232.0,42.213
4840,232.0,42.489
4841,232.0,40.605
4842,232.0,41.689
4843,232.0,40.719
4844,232.0,42.47
4845,232.0,40.947
4846,232.0,40.211
4847,227.0,39.608
4848,232.0,39.698
4849,232.0,38.736
4850,230.0,36.833
4851,232.0,38.991
4852,231.0,41.494
4853,232.0,39.747
4854,232.0,35.698
4855,232.0,36.141
4856,232.0,36.087
4857,232.0,37.171
4858,232.0,43.159
4859,232.0,44.129
4860,232.0,40.524
