execution_id,best_fitness,total_time
3411,540.0,22.315
3412,545.0,22.895
3413,556.0,23.075
3414,549.0,22.933
3415,549.0,23.038
3416,546.0,23.091
3417,551.0,22.72
3418,552.0,22.713
3419,553.0,22.971
3420,546.0,22.872
3421,543.0,22.863
3422,550.0,23.165
3423,552.0,22.49
3424,553.0,20.773
3425,551.0,23.354
3426,548.0,22.902
3427,550.0,23.078
3428,551.0,23.03
3429,552.0,22.541
3430,553.0,23.377
3431,540.0,22.159
3432,551.0,23.024
3433,545.0,23.208
3434,544.0,22.318
3435,540.0,22.557
3436,544.0,22.567
3437,549.0,22.714
3438,553.0,23.666
3439,544.0,22.712
3440,553.0,23.071
3441,548.0,22.921
3442,552.0,23.654
3443,542.0,22.976
3444,547.0,22.789
3445,552.0,23.265
3446,551.0,22.875
3447,543.0,22.383
3448,554.0,23.029
3449,541.0,22.229
3450,552.0,23.527
3451,549.0,22.967
3452,554.0,23.074
3453,550.0,23.774
3454,545.0,23.03
3455,544.0,22.697
3456,543.0,22.958
3457,542.0,22.827
3458,547.0,22.655
3459,550.0,22.999
3460,541.0,22.531
