execution_id,best_fitness,total_time
4261,281.0,25.449
4262,281.0,25.405
4263,280.0,25.345
4264,281.0,25.385
4265,280.0,25.482
4266,279.0,25.08
4267,281.0,24.936
4268,280.0,25.091
4269,281.0,25.483
4270,277.0,25.356
4271,283.0,25.324
4272,278.0,25.138
4273,281.0,25.143
4274,281.0,25.0
4275,279.0,25.332
4276,277.0,25.218
4277,276.0,25.236
4278,279.0,25.038
4279,284.0,25.318
4280,282.0,24.835
4281,277.0,25.255
4282,281.0,25.382
4283,279.0,25.181
4284,285.0,25.477
4285,281.0,25.04
4286,276.0,25.239
4287,280.0,24.977
4288,282.0,25.043
4289,278.0,25.141
4290,283.0,25.11
4291,280.0,25.124
4292,282.0,25.246
4293,281.0,25.415
4294,283.0,25.283
4295,284.0,25.314
4296,280.0,25.159
4297,279.0,25.246
4298,283.0,24.895
4299,282.0,25.128
4300,281.0,25.044
4301,279.0,24.968
4302,282.0,25.292
4303,281.0,25.332
4304,278.0,25.267
4305,281.0,25.096
4306,280.0,25.36
4307,277.0,25.129
4308,277.0,25.187
4309,274.0,24.943
4310,279.0,25.033
17,289.0,0.139
