execution_id,best_fitness,total_time
1307,152.0,11.469
1308,147.0,11.295
1309,153.0,11.218
1310,147.0,11.22
1311,148.0,10.917
1312,152.0,10.996
1313,151.0,10.81
1314,148.0,10.904
1315,143.0,10.984
1316,150.0,11.044
1317,150.0,11.12
1318,153.0,11.119
1319,147.0,10.823
1320,152.0,11.434
1321,148.0,10.475
1322,149.0,10.938
1323,154.0,11.21
1324,148.0,10.872
1325,152.0,10.905
1326,152.0,11.049
1327,148.0,11.201
1328,152.0,11.387
1329,149.0,11.006
1330,154.0,11.015
1331,154.0,11.167
1332,150.0,11.257
1333,147.0,10.982
1334,152.0,11.188
1335,149.0,11.073
1336,152.0,11.032
1337,154.0,11.227
1338,150.0,10.765
1339,151.0,11.029
1340,152.0,11.124
1341,153.0,10.798
1342,147.0,11.093
1343,147.0,10.852
1344,152.0,10.934
1345,147.0,10.879
1346,153.0,10.753
1347,150.0,11.246
1348,152.0,10.778
1349,147.0,10.946
1350,151.0,10.834
1351,154.0,11.036
1352,148.0,10.888
1353,154.0,11.042
1354,145.0,11.108
1355,149.0,10.869
1356,151.0,11.333
