execution_id,best_fitness,total_time
3261,445.0,15.772
3262,450.0,16.51
3263,448.0,17.071
3264,440.0,16.726
3265,454.0,16.898
3266,449.0,16.631
3267,445.0,16.829
3268,448.0,16.667
3269,450.0,16.553
3270,452.0,16.634
3271,450.0,16.694
3272,447.0,16.766
3273,449.0,16.591
3274,443.0,16.58
3275,452.0,16.728
3276,449.0,16.796
3277,446.0,16.812
3278,448.0,17.005
3279,451.0,16.959
3280,450.0,16.637
3281,453.0,16.913
3282,446.0,16.543
3283,447.0,16.639
3284,444.0,16.637
3285,449.0,16.802
3286,456.0,16.573
3287,447.0,16.718
3288,449.0,16.355
3289,450.0,16.62
3290,450.0,15.825
3291,446.0,16.428
3292,451.0,16.654
3293,451.0,16.896
3294,444.0,16.74
3295,447.0,16.814
3296,450.0,16.765
3297,449.0,16.644
3298,450.0,16.858
3299,446.0,16.798
3300,451.0,16.777
3301,445.0,16.683
3302,444.0,16.716
3303,452.0,16.651
3304,448.0,16.777
3305,444.0,16.445
3306,447.0,16.784
3307,452.0,16.674
3308,445.0,16.547
3309,441.0,16.85
3310,447.0,16.53
5757,463.0,0.083
7,463.0,0.08
72,449.0,13.845
73,452.0,13.712
74,444.0,13.823
75,455.0,13.853
76,452.0,13.917
77,444.0,15.081
78,446.0,13.878
79,448.0,13.767
80,447.0,13.791
81,449.0,13.72
82,449.0,13.68
83,453.0,13.782
84,448.0,13.862
85,447.0,13.898
86,446.0,13.988
87,452.0,14.302
88,451.0,13.897
89,444.0,13.641
90,446.0,13.665
91,447.0,14.149
92,452.0,13.909
93,448.0,13.504
94,449.0,13.62
95,452.0,13.623
96,444.0,13.751
97,450.0,13.604
98,444.0,13.846
99,447.0,15.968
100,447.0,13.612
101,446.0,13.629
102,450.0,13.879
103,449.0,13.593
104,444.0,14.238
105,447.0,14.546
106,446.0,13.521
107,446.0,13.572
108,448.0,13.483
109,451.0,13.553
110,447.0,13.552
111,446.0,13.535
112,454.0,13.592
113,445.0,13.547
114,448.0,13.599
115,452.0,13.707
116,446.0,13.755
117,452.0,13.793
118,449.0,13.547
119,444.0,13.536
120,446.0,13.963
121,451.0,13.902
