execution_id,best_fitness,total_time
4761,225.0,27.561
4762,227.0,27.861
4763,225.0,28.681
4764,226.0,27.978
4765,227.0,29.174
4766,227.0,29.382
4767,226.0,27.975
4768,229.0,26.581
4769,227.0,27.193
4770,223.0,27.911
4771,226.0,28.601
4772,229.0,28.327
4773,226.0,29.063
4774,229.0,29.654
4775,226.0,30.229
4776,229.0,29.35
4777,228.0,29.404
4778,228.0,27.22
4779,227.0,28.126
4780,224.0,26.211
4781,227.0,25.09
4782,230.0,25.166
4783,229.0,25.143
4784,226.0,26.209
4785,228.0,25.214
4786,224.0,25.074
4787,226.0,25.265
4788,229.0,25.063
4789,226.0,27.613
4790,224.0,28.337
4791,227.0,28.23
4792,224.0,30.031
4793,222.0,28.679
4794,227.0,28.042
4795,227.0,26.707
4796,224.0,25.909
4797,229.0,26.165
4798,228.0,25.929
4799,224.0,25.657
4800,225.0,25.797
4801,227.0,25.469
4802,223.0,25.763
4803,225.0,25.689
4804,229.0,25.191
4805,227.0,25.281
4806,227.0,25.293
4807,224.0,24.895
4808,225.0,24.168
4809,227.0,26.33
4810,222.0,26.073
22,236.0,0.137
