execution_id,best_fitness,total_time
2157,257.0,54.087
2158,259.0,54.541
2159,255.0,54.693
2160,253.0,54.636
2161,261.0,54.427
2162,260.0,54.209
2163,256.0,54.904
2164,254.0,54.216
2165,261.0,54.876
2166,260.0,56.345
2167,262.0,55.663
2168,259.0,55.555
2169,261.0,54.733
2170,257.0,55.173
2171,259.0,55.393
2172,258.0,54.525
2173,260.0,54.657
2174,259.0,54.412
2175,250.0,54.144
2176,258.0,63.198
2177,255.0,58.077
2178,249.0,57.878
2179,262.0,60.297
2180,262.0,57.999
2181,256.0,60.514
2182,250.0,59.32
2183,254.0,58.223
2184,256.0,57.843
2185,252.0,61.025
2186,257.0,61.644
2187,264.0,63.314
2188,262.0,59.737
2189,259.0,58.335
2190,258.0,60.425
2191,258.0,60.701
2192,257.0,58.371
2193,254.0,59.926
2194,254.0,58.978
2195,260.0,61.192
2196,256.0,61.012
2197,260.0,61.003
2198,252.0,61.749
2199,253.0,60.745
2200,257.0,59.967
2201,262.0,59.564
2202,257.0,59.651
2203,258.0,60.566
2204,262.0,60.277
2205,260.0,60.397
2206,255.0,59.612
36,271.0,0.334
