execution_id,best_fitness,total_time
3711,538.0,22.931
3712,539.0,23.347
3713,531.0,22.793
3714,543.0,22.841
3715,538.0,22.158
3716,537.0,23.325
3717,536.0,20.344
3718,538.0,21.659
3719,541.0,22.942
3720,538.0,22.349
3721,537.0,21.289
3722,536.0,23.127
3723,535.0,21.651
3724,540.0,22.375
3725,542.0,23.451
3726,545.0,23.253
3727,534.0,22.735
3728,534.0,21.957
3729,540.0,21.959
3730,540.0,22.044
3731,534.0,22.954
3732,540.0,23.228
3733,536.0,22.996
3734,541.0,22.264
3735,531.0,20.183
3736,541.0,21.204
3737,537.0,21.7
3738,531.0,20.266
3739,540.0,20.238
3740,535.0,20.555
3741,541.0,20.482
3742,533.0,20.736
3743,534.0,20.472
3744,542.0,20.224
3745,538.0,20.11
3746,539.0,20.588
3747,532.0,20.476
3748,539.0,20.496
3749,533.0,20.159
3750,539.0,20.718
3751,540.0,20.575
3752,528.0,20.157
3753,538.0,20.366
3754,540.0,20.141
3755,539.0,20.676
3756,538.0,20.307
3757,537.0,20.062
3758,532.0,19.943
3759,542.0,20.729
3760,538.0,20.543
