execution_id,best_fitness,total_time
4807,196.0,1577.075
4808,196.0,1520.315
4809,199.0,1561.386
4810,193.0,1539.927
4811,196.0,1566.558
4812,196.0,1260.422
4813,194.0,1210.789
4814,194.0,1519.858
4815,196.0,1323.709
4816,195.0,1394.271
4817,193.0,1214.459
4818,195.0,1347.615
4819,198.0,1356.18
4820,194.0,1345.154
4821,197.0,1367.561
4822,191.0,1347.828
4823,194.0,1348.798
4824,193.0,1351.56
4825,197.0,1270.039
4826,194.0,1199.568
4827,195.0,1332.664
4828,195.0,1768.293
4829,197.0,1775.847
4830,199.0,1607.133
4831,196.0,1643.333
4832,196.0,1423.507
4833,199.0,1363.635
4834,197.0,1295.829
4835,193.0,1254.195
4836,193.0,1371.095
4837,196.0,1360.808
4838,196.0,1594.186
4839,196.0,1598.379
4840,197.0,1537.477
4841,197.0,1680.364
4842,196.0,1701.023
4843,199.0,1719.093
4844,196.0,1746.069
4845,196.0,1553.022
4846,196.0,1350.26
4847,193.0,1402.795
4848,190.0,1348.249
4849,196.0,1334.835
4850,195.0,1272.09
4851,189.0,1207.671
4852,195.0,1289.553
4853,196.0,1214.092
4854,197.0,1213.139
4855,197.0,1354.448
4856,197.0,1414.677
