execution_id,best_fitness,total_time
4711,261.0,41.976
4712,264.0,43.767
4713,261.0,41.176
4714,265.0,38.68
4715,265.0,37.538
4716,264.0,38.933
4717,264.0,42.282
4718,262.0,41.851
4719,261.0,39.988
4720,264.0,41.341
4721,262.0,42.759
4722,265.0,44.146
4723,264.0,41.286
4724,264.0,37.699
4725,264.0,37.69
4726,261.0,38.361
4727,264.0,38.774
4728,265.0,39.078
4729,262.0,38.609
4730,261.0,38.861
4731,264.0,38.296
4732,264.0,39.945
4733,262.0,40.262
4734,264.0,40.412
4735,262.0,40.206
4736,264.0,39.808
4737,261.0,39.146
4738,261.0,40.222
4739,265.0,39.356
4740,264.0,42.164
4741,263.0,44.917
4742,261.0,42.918
4743,262.0,38.443
4744,262.0,37.072
4745,264.0,38.083
4746,265.0,37.893
4747,261.0,38.271
4748,264.0,39.952
4749,264.0,40.186
4750,262.0,40.655
4751,265.0,41.612
4752,260.0,43.476
4753,264.0,42.504
4754,265.0,41.13
4755,265.0,44.354
4756,264.0,43.138
4757,263.0,40.731
4758,261.0,41.16
4759,263.0,42.72
4760,265.0,42.476
