execution_id,best_fitness,total_time
4057,29.0,68.698
4058,30.0,70.439
4059,30.0,67.429
4060,29.0,68.101
4061,29.0,66.767
4062,29.0,70.405
4063,29.0,66.163
4064,29.0,68.692
4065,29.0,72.32
4066,29.0,70.869
4067,29.0,68.698
4068,29.0,67.508
4069,29.0,71.755
4070,29.0,72.289
4071,29.0,70.93
4072,30.0,74.839
4073,29.0,71.491
4074,29.0,66.054
4075,29.0,65.023
4076,30.0,66.685
4077,30.0,67.083
4078,30.0,66.377
4079,29.0,64.34
4080,29.0,67.687
4081,30.0,65.37
4082,29.0,67.157
4083,30.0,65.4
4084,30.0,65.147
4085,30.0,66.274
4086,29.0,63.982
4087,29.0,66.035
4088,30.0,64.99
4089,29.0,63.898
4090,29.0,66.332
4091,29.0,66.469
4092,30.0,66.758
4093,29.0,65.862
4094,29.0,64.222
4095,30.0,66.371
4096,30.0,65.181
4097,29.0,65.149
4098,29.0,65.153
4099,29.0,66.962
4100,29.0,66.078
4101,29.0,63.827
4102,29.0,64.716
4103,29.0,64.827
4104,29.0,66.483
4105,29.0,64.407
4106,29.0,64.97
55,32.0,0.428
