execution_id,best_fitness,total_time
1707,182.0,10.665
1708,185.0,10.739
1709,183.0,10.503
1710,183.0,10.835
1711,185.0,10.739
1712,184.0,10.722
1713,182.0,10.664
1714,185.0,10.71
1715,184.0,10.616
1716,186.0,10.779
1717,185.0,10.872
1718,185.0,10.796
1719,184.0,10.512
1720,185.0,10.762
1721,182.0,10.545
1722,182.0,10.878
1723,185.0,10.799
1724,185.0,10.589
1725,183.0,10.536
1726,182.0,10.552
1727,184.0,10.816
1728,182.0,10.82
1729,184.0,10.514
1730,183.0,10.478
1731,185.0,10.556
1732,183.0,10.607
1733,183.0,10.29
1734,185.0,10.696
1735,184.0,10.768
1736,184.0,10.543
1737,183.0,10.857
1738,180.0,10.461
1739,185.0,10.658
1740,183.0,10.462
1741,184.0,10.506
1742,183.0,10.695
1743,183.0,10.581
1744,184.0,10.726
1745,183.0,10.702
1746,182.0,10.608
1747,184.0,10.517
1748,185.0,10.587
1749,185.0,10.583
1750,184.0,10.614
1751,185.0,10.435
1752,184.0,10.524
1753,183.0,10.464
1754,183.0,10.433
1755,183.0,10.589
1756,184.0,10.584
