execution_id,best_fitness,total_time
2107,264.0,96.081
2108,269.0,101.207
2109,266.0,106.789
2110,267.0,103.558
2111,267.0,102.354
2112,266.0,105.272
2113,266.0,101.878
2114,262.0,100.366
2115,265.0,98.657
2116,261.0,102.269
2117,267.0,107.841
2118,274.0,105.491
2119,269.0,100.394
2120,264.0,104.722
2121,264.0,107.756
2122,265.0,107.699
2123,270.0,107.624
2124,267.0,103.958
2125,262.0,98.412
2126,266.0,108.712
2127,264.0,104.734
2128,266.0,99.009
2129,269.0,107.337
2130,264.0,107.29
2131,272.0,99.439
2132,265.0,89.496
2133,267.0,89.646
2134,257.0,103.032
2135,265.0,104.585
2136,266.0,104.198
2137,266.0,100.016
2138,264.0,91.49
2139,262.0,92.146
2140,269.0,91.645
2141,262.0,93.851
2142,267.0,88.723
2143,274.0,81.698
2144,264.0,77.041
2145,264.0,76.683
2146,262.0,76.55
2147,268.0,76.496
2148,265.0,74.331
2149,264.0,76.183
2150,276.0,78.358
2151,262.0,77.924
2152,264.0,76.822
2153,265.0,77.186
2154,264.0,76.574
2155,270.0,78.731
2156,271.0,80.109
