execution_id,best_fitness,total_time
5161,306.0,22.593
5162,303.0,22.359
5163,300.0,22.639
5164,301.0,22.694
5165,303.0,22.633
5166,299.0,22.689
5167,299.0,22.41
5168,303.0,22.516
5169,302.0,22.234
5170,299.0,22.705
5171,300.0,22.472
5172,302.0,22.753
5173,302.0,22.763
5174,300.0,22.714
5175,304.0,22.476
5176,306.0,22.77
5177,302.0,22.66
5178,302.0,22.615
5179,297.0,22.422
5180,298.0,22.466
5181,304.0,22.641
5182,295.0,22.416
5183,296.0,22.488
5184,301.0,22.719
5185,300.0,22.703
5186,302.0,22.619
5187,303.0,22.544
5188,300.0,22.622
5189,301.0,22.619
5190,299.0,22.617
5191,304.0,22.614
5192,298.0,22.546
5193,302.0,22.786
5194,298.0,22.552
5195,303.0,22.633
5196,302.0,22.611
5197,304.0,22.643
5198,305.0,22.639
5199,301.0,22.71
5200,300.0,22.622
5201,303.0,22.38
5202,299.0,22.382
5203,303.0,22.443
5204,300.0,22.577
5205,298.0,22.263
5206,305.0,22.619
5207,301.0,22.412
5208,298.0,22.456
5209,300.0,22.67
5210,302.0,22.633
26,312.0,0.135
