execution_id,best_fitness,total_time
3961,465.0,13.3
3962,454.0,13.392
3963,463.0,13.336
3964,470.0,13.357
3965,448.0,13.339
3966,464.0,13.42
3967,462.0,13.19
3968,470.0,13.291
3969,462.0,13.155
3970,462.0,12.961
3971,465.0,12.429
3972,466.0,13.293
3973,468.0,13.233
3974,466.0,13.455
3975,465.0,13.114
3976,467.0,13.143
3977,465.0,13.443
3978,461.0,12.726
3979,455.0,13.101
3980,467.0,12.538
3981,473.0,12.954
3982,459.0,13.244
3983,466.0,14.003
3984,458.0,13.885
3985,471.0,13.801
3986,458.0,13.563
3987,459.0,13.174
3988,460.0,12.908
3989,465.0,12.607
3990,464.0,12.48
3991,463.0,12.541
3992,466.0,12.522
3993,463.0,12.367
3994,455.0,13.108
3995,458.0,12.851
3996,461.0,12.152
3997,470.0,12.273
3998,466.0,12.193
3999,446.0,12.009
4000,464.0,12.311
4001,464.0,12.14
4002,465.0,12.02
4003,464.0,11.943
4004,458.0,12.126
4005,460.0,12.252
4006,458.0,11.935
4007,466.0,11.992
4008,466.0,12.104
4009,454.0,12.114
4010,458.0,12.135
14,476.0,0.069
