execution_id,best_fitness,total_time
3311,458.0,24.376
3312,459.0,24.379
3313,457.0,23.657
3314,458.0,23.858
3315,461.0,23.751
3316,457.0,23.861
3317,457.0,24.283
3318,458.0,24.119
3319,458.0,24.149
3320,452.0,23.981
3321,459.0,24.283
3322,457.0,24.042
3323,460.0,24.213
3324,460.0,24.221
3325,461.0,24.333
3326,459.0,24.194
3327,456.0,23.994
3328,460.0,23.799
3329,460.0,24.172
3330,457.0,24.098
3331,460.0,24.264
3332,457.0,23.944
3333,460.0,24.474
3334,460.0,23.844
3335,460.0,24.046
3336,452.0,23.72
3337,457.0,24.246
3338,461.0,23.958
3339,452.0,24.115
3340,458.0,23.753
3341,458.0,24.164
3342,457.0,23.869
3343,457.0,24.13
3344,457.0,24.387
3345,457.0,24.238
3346,455.0,24.006
3347,460.0,24.081
3348,457.0,24.018
3349,458.0,23.835
3350,457.0,24.219
3351,460.0,24.012
3352,459.0,24.304
3353,458.0,24.097
3354,454.0,23.884
3355,457.0,23.837
3356,460.0,24.399
3357,446.0,24.203
3358,454.0,23.973
3359,458.0,24.214
3360,460.0,24.358
