execution_id,best_fitness,total_time
3811,569.0,20.402
3812,565.0,20.458
3813,569.0,20.136
3814,569.0,20.846
3815,574.0,20.689
3816,569.0,20.536
3817,566.0,20.668
3818,558.0,20.226
3819,569.0,20.455
3820,568.0,20.575
3821,574.0,20.665
3822,566.0,20.575
3823,563.0,20.499
3824,569.0,20.373
3825,569.0,20.603
3826,574.0,20.735
3827,569.0,20.384
3828,569.0,20.414
3829,569.0,20.904
3830,569.0,20.236
3831,569.0,20.401
3832,569.0,20.616
3833,569.0,20.436
3834,566.0,20.503
3835,569.0,20.549
3836,569.0,20.63
3837,574.0,20.842
3838,569.0,20.755
3839,561.0,20.499
3840,574.0,20.716
3841,569.0,20.469
3842,569.0,20.64
3843,569.0,20.483
3844,569.0,20.305
3845,569.0,20.479
3846,563.0,20.545
3847,569.0,20.132
3848,569.0,20.572
3849,569.0,20.344
3850,569.0,20.528
3851,569.0,20.771
3852,569.0,20.504
3853,566.0,20.535
3854,560.0,20.217
3855,563.0,20.594
3856,569.0,20.262
3857,568.0,20.439
3858,569.0,20.81
3859,569.0,20.767
3860,569.0,20.772
