execution_id,best_fitness,total_time
4561,240.0,24.732
4562,241.0,24.395
4563,239.0,24.294
4564,242.0,24.358
4565,241.0,24.687
4566,241.0,24.768
4567,241.0,24.737
4568,241.0,25.285
4569,238.0,26.771
4570,239.0,25.816
4571,238.0,25.555
4572,240.0,24.584
4573,236.0,25.798
4574,238.0,27.324
4575,241.0,25.289
4576,240.0,27.212
4577,238.0,26.861
4578,239.0,25.794
4579,241.0,25.681
4580,237.0,25.209
4581,235.0,24.972
4582,238.0,24.597
4583,241.0,24.854
4584,238.0,25.703
4585,237.0,25.158
4586,239.0,26.525
4587,240.0,26.182
4588,239.0,25.404
4589,241.0,26.248
4590,241.0,25.746
4591,240.0,25.913
4592,241.0,26.3
4593,239.0,25.794
4594,241.0,25.291
4595,240.0,25.397
4596,239.0,26.201
4597,242.0,26.348
4598,240.0,25.898
4599,240.0,25.698
4600,238.0,24.409
4601,240.0,24.902
4602,236.0,26.614
4603,239.0,25.013
4604,238.0,28.001
4605,237.0,27.764
4606,238.0,26.611
4607,242.0,25.761
4608,239.0,24.935
4609,238.0,24.692
4610,240.0,25.034
20,246.0,0.131
