execution_id,best_fitness,total_time
3511,578.0,23.843
3512,569.0,23.4
3513,564.0,23.52
3514,567.0,23.802
3515,578.0,23.607
3516,572.0,23.959
3517,570.0,23.687
3518,578.0,23.106
3519,572.0,22.948
3520,578.0,23.804
3521,573.0,23.521
3522,560.0,23.454
3523,572.0,23.59
3524,578.0,23.785
3525,573.0,23.742
3526,577.0,23.617
3527,573.0,23.922
3528,575.0,23.915
3529,569.0,23.591
3530,577.0,23.35
3531,574.0,23.34
3532,567.0,23.598
3533,567.0,23.647
3534,578.0,23.413
3535,578.0,23.487
3536,569.0,23.279
3537,578.0,23.869
3538,569.0,23.066
3539,557.0,23.844
3540,575.0,23.589
3541,574.0,23.354
3542,572.0,23.855
3543,558.0,23.786
3544,572.0,23.997
3545,572.0,23.678
3546,576.0,23.531
3547,569.0,23.791
3548,571.0,23.909
3549,573.0,23.355
3550,578.0,22.928
3551,578.0,23.742
3552,577.0,23.868
3553,570.0,23.412
3554,571.0,23.601
3555,574.0,23.822
3556,578.0,24.144
3557,575.0,23.868
3558,577.0,23.332
3559,569.0,23.738
3560,578.0,23.826
