execution_id,best_fitness,total_time
5261,148.0,8.0
5262,153.0,8.113
5263,151.0,8.634
5264,147.0,8.805
5265,151.0,8.309
5266,148.0,8.724
5267,149.0,8.484
5268,149.0,8.547
5269,147.0,8.431
1257,151.0,8.255
1258,151.0,8.311
1259,151.0,8.01
1257,151.0,8.121
1258,147.0,7.86
1259,149.0,8.146
1260,148.0,8.117
1261,147.0,7.985
1262,151.0,8.031
1263,149.0,8.115
1264,148.0,7.835
1265,154.0,7.937
1266,150.0,8.085
1267,145.0,8.957
1268,147.0,8.337
1269,152.0,8.073
1270,152.0,8.004
1271,149.0,8.09
1272,152.0,7.818
1273,148.0,7.871
1274,144.0,8.094
1275,152.0,7.999
1276,148.0,7.902
1277,150.0,7.844
1278,146.0,8.062
1279,151.0,7.95
1280,150.0,8.006
1281,149.0,8.001
1282,150.0,7.936
1283,145.0,8.11
1284,150.0,7.862
1285,152.0,7.976
1286,152.0,8.085
1287,150.0,7.846
1288,150.0,8.008
1289,150.0,7.877
1290,149.0,7.943
1291,153.0,7.853
1292,150.0,7.971
1293,152.0,8.112
1294,149.0,7.974
1295,152.0,8.383
1296,149.0,8.05
1297,148.0,8.102
1298,147.0,7.946
1299,145.0,8.116
1300,153.0,8.162
1301,151.0,8.084
1302,149.0,7.959
1303,148.0,8.142
1304,150.0,7.837
1305,147.0,8.091
1306,152.0,7.88
27,159.0,0.05
