execution_id,best_fitness,total_time
4607,15.0,36.585
4608,14.0,36.35
4609,15.0,35.672
4610,15.0,36.801
4611,15.0,37.341
4612,15.0,36.67
4613,15.0,34.874
4614,14.0,36.535
4615,15.0,36.624
4616,15.0,35.247
4617,15.0,37.311
4618,14.0,36.173
4619,14.0,36.596
4620,14.0,36.25
4621,15.0,35.773
4622,14.0,36.549
4623,14.0,35.435
4624,15.0,36.777
4625,15.0,36.86
4626,15.0,36.765
4627,14.0,36.167
4628,14.0,35.742
4629,14.0,37.343
4630,15.0,37.577
4631,15.0,36.366
4632,15.0,35.647
4633,14.0,37.037
4634,14.0,36.431
4635,14.0,36.602
4636,15.0,36.975
4637,14.0,36.72
4638,15.0,36.883
4639,14.0,37.088
4640,15.0,36.612
4641,15.0,35.261
4642,15.0,36.849
4643,15.0,37.516
4644,15.0,37.354
4645,14.0,37.409
4646,15.0,36.065
4647,15.0,36.798
4648,15.0,36.373
4649,14.0,36.822
4650,15.0,36.797
4651,14.0,35.715
4652,14.0,37.966
4653,14.0,35.993
4654,14.0,36.162
4655,15.0,36.172
4656,15.0,36.261
