execution_id,best_fitness,total_time
1457,153.0,7.412
1458,155.0,7.359
1459,156.0,7.447
1460,156.0,7.468
1461,156.0,7.431
1462,157.0,7.407
1463,156.0,7.433
1464,150.0,7.332
1465,151.0,7.414
1466,155.0,7.461
1467,150.0,7.329
1468,155.0,7.456
1469,159.0,7.375
1470,155.0,7.374
1471,150.0,7.321
1472,156.0,7.417
1473,156.0,7.392
1474,156.0,7.464
1475,154.0,7.409
1476,150.0,7.332
1477,157.0,7.461
1478,155.0,7.473
1479,155.0,7.417
1480,157.0,7.445
1481,156.0,7.417
1482,159.0,7.382
1483,155.0,7.421
1484,151.0,7.313
1485,156.0,7.439
1486,157.0,7.468
1487,156.0,7.439
1488,157.0,7.458
1489,156.0,7.397
1490,156.0,7.55
1491,156.0,7.418
1492,151.0,7.401
1493,157.0,7.486
1494,156.0,7.422
1495,150.0,7.331
1496,150.0,7.321
1497,157.0,7.462
1498,157.0,7.419
1499,156.0,7.438
1500,157.0,7.489
1501,157.0,7.455
1502,157.0,7.435
1503,157.0,7.426
1504,157.0,7.559
1505,150.0,7.377
1506,157.0,7.584
29,161.0,0.048
