execution_id,best_fitness,total_time
2857,244.0,123.958
2858,240.0,122.735
2859,245.0,122.138
2860,244.0,123.004
2861,238.0,122.769
2862,242.0,123.135
2863,240.0,123.146
2864,245.0,122.238
2865,241.0,123.609
2866,244.0,123.126
2867,245.0,124.273
2868,242.0,122.656
2869,246.0,122.03
2870,243.0,123.047
2871,241.0,122.903
2872,237.0,123.912
2873,248.0,123.273
2874,242.0,124.092
2875,240.0,124.913
2876,243.0,125.409
2877,243.0,125.432
2878,240.0,124.773
2879,250.0,125.23
2880,237.0,123.75
2881,242.0,124.574
2882,246.0,123.977
2883,245.0,122.248
2884,243.0,123.07
2885,248.0,124.34
2886,243.0,122.855
2887,240.0,122.237
2888,238.0,123.698
2889,243.0,123.329
2890,242.0,122.793
2891,244.0,123.587
2892,237.0,123.612
2893,245.0,124.269
2894,238.0,124.501
2895,242.0,122.098
2896,241.0,123.475
2897,233.0,123.5
2898,245.0,123.758
2899,238.0,123.655
2900,243.0,122.237
2901,242.0,123.136
2902,243.0,123.176
2903,241.0,122.325
2904,247.0,124.279
2905,238.0,123.663
2906,245.0,124.54
43,258.0,0.747
