execution_id,best_fitness,total_time
3007,258.0,145.897
3008,262.0,144.972
3009,261.0,151.492
3010,258.0,147.012
3011,260.0,151.253
3012,262.0,147.381
3013,259.0,147.811
3014,258.0,148.796
3015,259.0,148.158
3016,260.0,148.416
3017,264.0,149.103
3018,264.0,149.288
3019,259.0,147.748
3020,259.0,146.467
3021,262.0,151.595
3022,259.0,148.741
3023,257.0,146.805
3024,265.0,151.277
3025,257.0,150.693
3026,261.0,145.611
3027,262.0,148.504
3028,261.0,149.894
3029,258.0,149.533
3030,262.0,147.68
3031,261.0,145.66
3032,262.0,147.625
3033,260.0,144.924
3034,261.0,148.703
3035,258.0,145.262
3036,264.0,146.988
3037,263.0,144.135
3038,261.0,146.296
3039,261.0,151.073
3040,259.0,145.943
3041,261.0,151.482
3042,265.0,152.38
3043,258.0,148.996
3044,257.0,144.54
3045,261.0,147.147
3046,262.0,145.957
3047,261.0,147.857
3048,260.0,146.18
3049,262.0,146.669
3050,260.0,143.302
3051,263.0,148.709
3052,260.0,149.259
3053,257.0,146.979
3054,264.0,154.158
3055,262.0,156.189
3056,263.0,158.935
