execution_id,best_fitness,total_time
5011,308.0,32.419
5012,309.0,32.384
5013,315.0,33.013
5014,317.0,33.158
5015,316.0,32.484
5016,314.0,32.095
5017,318.0,32.896
5018,316.0,32.366
5019,320.0,33.482
5020,311.0,32.203
5021,313.0,32.366
5022,319.0,33.735
5023,315.0,32.917
5024,314.0,32.304
5025,315.0,32.302
5026,315.0,32.52
5027,314.0,32.422
5028,317.0,33.507
5029,318.0,33.217
5030,310.0,31.793
5031,318.0,32.275
5032,316.0,32.4
5033,317.0,33.418
5034,314.0,32.213
5035,308.0,32.491
5036,317.0,32.644
5037,317.0,32.823
5038,312.0,33.072
5039,312.0,32.155
5040,314.0,32.359
5041,318.0,33.149
5042,313.0,32.184
5043,316.0,32.773
5044,313.0,32.046
5045,315.0,32.562
5046,319.0,33.004
5047,313.0,31.33
5048,316.0,32.354
5049,312.0,32.624
5050,317.0,33.489
5051,309.0,33.519
5052,314.0,32.895
5053,313.0,32.382
5054,313.0,33.543
5055,311.0,32.388
5056,316.0,32.167
5057,317.0,32.459
5058,311.0,32.357
5059,303.0,31.158
5060,316.0,33.004
