execution_id,best_fitness,total_time
3861,585.0,13.239
3862,589.0,13.481
3863,597.0,13.447
3864,593.0,13.446
3865,597.0,14.28
3866,584.0,15.316
3867,590.0,15.175
3868,596.0,15.115
3869,587.0,14.868
3870,591.0,14.589
3871,591.0,15.389
3872,594.0,15.414
3873,587.0,15.172
3874,585.0,13.937
3875,592.0,13.774
3876,590.0,13.556
3877,597.0,13.81
3878,592.0,13.596
3879,591.0,13.638
3880,594.0,13.652
3881,598.0,13.674
3882,600.0,13.628
3883,592.0,13.578
3884,594.0,13.545
3885,586.0,13.657
3886,595.0,13.487
3887,588.0,13.545
3888,594.0,13.566
3889,596.0,13.723
3890,590.0,13.57
3891,590.0,13.467
3892,591.0,13.462
3893,594.0,13.547
3894,596.0,13.678
3895,596.0,13.763
3896,592.0,13.649
3897,592.0,13.556
3898,596.0,13.672
3899,592.0,13.677
3900,593.0,13.581
3901,585.0,13.394
3902,589.0,13.69
3903,597.0,13.456
3904,594.0,13.615
3905,605.0,13.714
3906,589.0,13.588
3907,596.0,13.718
3908,591.0,13.699
3909,593.0,14.275
3910,586.0,15.84
13,615.0,0.075
