execution_id,best_fitness,total_time
3561,551.0,16.325
3562,570.0,16.2
3563,562.0,16.375
3564,567.0,16.055
3565,559.0,16.518
3566,562.0,16.512
3567,562.0,16.213
3568,555.0,16.538
3569,564.0,16.083
3570,564.0,16.199
3571,565.0,16.063
3572,555.0,16.21
3573,570.0,15.777
3574,549.0,16.716
3575,544.0,16.097
3576,554.0,16.716
3577,558.0,16.443
3578,563.0,16.629
3579,564.0,16.103
3580,564.0,16.22
3581,562.0,16.243
3582,550.0,16.128
3583,557.0,15.901
3584,562.0,16.299
3585,550.0,16.437
3586,558.0,16.343
3587,564.0,16.585
3588,550.0,16.589
3589,564.0,16.425
3590,574.0,16.021
3591,561.0,16.186
3592,549.0,16.176
3593,553.0,16.24
3594,556.0,16.334
3595,563.0,15.974
3596,582.0,16.68
3597,539.0,16.424
3598,574.0,16.244
3599,560.0,16.284
3600,566.0,16.207
3601,575.0,16.294
3602,572.0,16.259
3603,574.0,13.842
3604,557.0,16.151
3605,564.0,16.291
3606,571.0,16.406
3607,548.0,16.426
3608,554.0,16.4
3609,549.0,16.618
3610,562.0,16.616
10,598.0,0.078
