execution_id,best_fitness,total_time
4361,284.0,25.109
4362,287.0,25.052
4363,282.0,25.248
4364,284.0,25.222
4365,284.0,25.208
4366,287.0,25.329
4367,285.0,25.222
4368,285.0,25.276
4369,285.0,25.28
4370,284.0,25.405
4371,286.0,25.352
4372,285.0,24.894
4373,288.0,25.195
4374,287.0,25.434
4375,282.0,24.903
4376,284.0,24.991
4377,285.0,25.259
4378,286.0,25.135
4379,285.0,25.276
4380,286.0,25.314
4381,287.0,25.255
4382,285.0,25.138
4383,287.0,25.108
4384,285.0,24.912
4385,286.0,25.164
4386,287.0,25.188
4387,280.0,25.215
4388,285.0,25.213
4389,282.0,25.264
4390,286.0,25.192
4391,287.0,25.215
4392,286.0,25.252
4393,284.0,25.054
4394,285.0,25.192
4395,287.0,25.259
4396,286.0,25.368
4397,286.0,25.073
4398,282.0,25.471
4399,287.0,25.089
4400,286.0,25.156
4401,286.0,25.076
4402,285.0,25.359
4403,284.0,25.389
4404,285.0,25.449
4405,279.0,25.243
4406,284.0,25.112
4407,286.0,25.004
4408,286.0,25.254
4409,287.0,25.141
4410,284.0,25.241
18,293.0,0.147
