execution_id,best_fitness,total_time
4857,170.0,907.686
4858,167.0,902.69
4859,170.0,1034.667
4860,171.0,928.993
4861,171.0,920.619
4862,172.0,906.061
4863,170.0,1021.171
4864,170.0,963.553
4865,172.0,1062.714
4866,166.0,1064.066
4867,166.0,1069.353
4868,171.0,1062.366
4869,167.0,1028.668
4870,170.0,1022.476
4871,171.0,1012.813
4872,168.0,1017.644
4873,170.0,1027.008
4874,170.0,971.422
4875,169.0,984.064
4876,170.0,977.418
4877,170.0,988.175
4878,170.0,990.67
4879,169.0,983.966
4880,170.0,1009.505
4881,168.0,1007.516
4882,168.0,1025.639
4883,169.0,1013.179
4884,171.0,1013.826
4885,172.0,1041.458
4886,172.0,1024.16
4887,171.0,1010.655
4888,167.0,974.987
4889,168.0,999.684
4890,169.0,1001.558
4891,170.0,1006.01
4892,170.0,1009.401
4893,168.0,1012.971
4894,171.0,1010.037
4895,172.0,1017.493
4896,170.0,1025.215
4897,172.0,1010.441
4898,169.0,1025.698
4899,169.0,1002.081
4900,171.0,1018.092
4901,167.0,1011.822
4902,169.0,956.127
4903,167.0,879.033
4904,170.0,876.699
4905,170.0,879.075
4906,170.0,895.151
63,182.0,5.914
