execution_id,best_fitness,total_time
1607,144.0,11.75
1608,142.0,11.406
1609,145.0,11.545
1610,143.0,11.323
1611,143.0,11.486
1612,143.0,11.462
1613,143.0,11.448
1614,144.0,11.683
1615,143.0,11.343
1616,142.0,11.664
1617,148.0,11.619
1618,149.0,11.726
1619,148.0,11.579
1620,142.0,11.554
1621,142.0,11.333
1622,144.0,11.504
1623,145.0,11.536
1624,149.0,11.62
1625,143.0,11.633
1626,144.0,11.481
1627,149.0,11.745
1628,143.0,11.524
1629,142.0,11.347
1630,143.0,11.289
1631,146.0,11.815
1632,148.0,11.508
1633,144.0,11.337
1634,147.0,11.353
1635,148.0,11.58
1636,143.0,11.487
1637,143.0,11.459
1638,147.0,11.695
1639,143.0,11.499
1640,143.0,11.555
1641,145.0,11.596
1642,142.0,11.797
1643,143.0,11.58
1644,145.0,11.329
1645,146.0,11.63
1646,145.0,11.408
1647,144.0,11.667
1648,143.0,11.378
1649,142.0,11.554
1650,145.0,11.67
1651,147.0,11.445
1652,148.0,11.695
1653,148.0,11.49
1654,143.0,11.439
1655,146.0,11.742
1656,143.0,11.356
