execution_id,best_fitness,total_time
4061,521.0,12.302
4062,526.0,12.271
4063,517.0,12.189
4064,532.0,12.367
4065,516.0,12.333
4066,525.0,12.384
4067,527.0,12.398
4068,528.0,12.361
4069,527.0,12.329
4070,526.0,12.404
4071,532.0,12.431
4072,526.0,12.217
4073,516.0,12.24
4074,521.0,12.277
4075,528.0,12.355
4076,526.0,12.244
4077,523.0,12.35
4078,521.0,12.296
4079,532.0,12.26
4080,526.0,12.341
4081,528.0,12.386
4082,517.0,12.228
4083,528.0,12.344
4084,522.0,12.206
4085,515.0,12.35
4086,524.0,12.3
4087,528.0,12.452
4088,523.0,12.3
4089,525.0,12.302
4090,517.0,12.227
4091,527.0,12.325
4092,528.0,12.366
4093,517.0,12.303
4094,517.0,12.279
4095,532.0,12.435
4096,521.0,12.294
4097,516.0,12.291
4098,526.0,12.318
4099,523.0,12.406
4100,529.0,12.309
4101,517.0,12.267
4102,515.0,12.385
4103,526.0,12.564
4104,520.0,12.627
4105,528.0,12.669
4106,527.0,12.622
4107,529.0,12.747
4108,519.0,12.539
4109,523.0,12.552
4110,526.0,12.551
15,533.0,0.07
