execution_id,best_fitness,total_time
1507,150.0,10.096
1508,155.0,10.276
1509,156.0,10.456
1510,149.0,10.199
1511,159.0,10.409
1512,149.0,10.081
1513,150.0,9.813
1514,150.0,9.978
1515,149.0,9.897
1516,149.0,10.084
1517,149.0,10.035
1518,149.0,10.014
1519,158.0,10.319
1520,157.0,10.232
1521,149.0,9.972
1522,155.0,10.165
1523,149.0,10.007
1524,157.0,10.15
1525,149.0,10.098
1526,156.0,10.182
1527,149.0,9.86
1528,150.0,10.098
1529,149.0,9.915
1530,149.0,9.806
1531,156.0,10.245
1532,153.0,10.08
1533,159.0,10.202
1534,156.0,10.193
1535,156.0,10.292
1536,155.0,10.222
1537,149.0,10.04
1538,157.0,10.287
1539,150.0,10.003
1540,149.0,9.909
1541,150.0,9.999
1542,151.0,10.206
1543,150.0,10.213
1544,157.0,10.209
1545,149.0,10.284
1546,155.0,10.219
1547,157.0,10.139
1548,149.0,9.866
1549,152.0,10.397
1550,149.0,10.116
1551,155.0,10.141
1552,149.0,9.981
1553,149.0,10.155
1554,150.0,9.87
1555,154.0,10.192
1556,156.0,10.342
