execution_id,best_fitness,total_time
1657,184.0,7.784
1658,185.0,7.866
1659,187.0,7.833
1660,186.0,7.844
1661,186.0,7.866
1662,181.0,7.839
1663,186.0,7.835
1664,184.0,7.808
1665,184.0,7.767
1666,184.0,7.876
1667,183.0,7.778
1668,186.0,7.809
1669,185.0,7.829
1670,187.0,7.948
1671,185.0,7.84
1672,187.0,7.828
1673,183.0,7.852
1674,185.0,7.753
1675,183.0,7.719
1676,182.0,7.836
1677,182.0,7.763
1678,188.0,7.839
1679,183.0,7.87
1680,184.0,7.773
1681,186.0,7.785
1682,186.0,7.834
1683,186.0,7.841
1684,186.0,7.905
1685,186.0,7.844
1686,183.0,7.768
1687,186.0,7.778
1688,184.0,7.789
1689,185.0,7.792
1690,186.0,7.783
1691,185.0,7.816
1692,187.0,7.791
1693,183.0,7.866
1694,183.0,7.721
1695,181.0,7.814
1696,185.0,7.878
1697,184.0,7.862
1698,186.0,7.806
1699,182.0,7.753
1700,186.0,7.819
1701,187.0,7.916
1702,183.0,7.764
1703,186.0,7.763
1704,183.0,7.762
1705,180.0,7.879
1706,187.0,7.871
31,196.0,0.049
