execution_id,best_fitness,total_time
2207,262.0,87.387
2208,264.0,89.225
2209,271.0,88.937
2210,270.0,89.532
2211,262.0,88.398
2212,262.0,89.114
2213,262.0,87.735
2214,262.0,88.244
2215,266.0,87.935
2216,261.0,90.111
2217,262.0,87.631
2218,262.0,89.275
2219,262.0,86.955
2220,257.0,86.977
2221,258.0,86.541
2222,257.0,87.617
2223,263.0,87.756
2224,270.0,89.523
2225,264.0,88.305
2226,257.0,89.079
2227,257.0,86.79
2228,257.0,87.726
2229,262.0,89.232
2230,270.0,88.271
2231,261.0,89.633
2232,260.0,87.428
2233,261.0,87.349
2234,262.0,88.752
2235,266.0,86.644
2236,264.0,88.646
2237,258.0,91.101
2238,262.0,89.715
2239,263.0,90.483
2240,263.0,89.128
2241,266.0,89.586
2242,270.0,90.302
2243,262.0,89.672
2244,269.0,89.472
2245,266.0,90.472
2246,262.0,90.2
2247,265.0,89.059
2248,266.0,89.986
2249,260.0,90.816
2250,268.0,89.99
2251,262.0,88.834
2252,262.0,89.874
2253,261.0,88.136
2254,261.0,90.242
2255,264.0,88.699
2256,260.0,88.988
