execution_id,best_fitness,total_time
4861,236.0,26.597
4862,233.0,26.071
4863,236.0,26.827
4864,237.0,26.52
4865,241.0,26.708
4866,235.0,26.631
4867,238.0,26.757
4868,239.0,27.653
4869,237.0,29.108
4870,236.0,27.711
4871,236.0,27.734
4872,235.0,26.574
4873,229.0,26.016
4874,235.0,25.902
4875,235.0,27.052
4876,233.0,27.352
4877,237.0,28.55
4878,238.0,27.055
4879,237.0,27.209
4880,233.0,26.364
4881,236.0,25.806
4882,237.0,25.413
4883,240.0,25.587
4884,236.0,26.214
4885,240.0,26.519
4886,239.0,27.025
4887,236.0,26.365
4888,234.0,26.624
4889,243.0,27.024
4890,238.0,27.473
4891,234.0,26.919
4892,238.0,26.951
4893,236.0,25.023
4894,236.0,25.318
4895,236.0,26.88
4896,235.0,27.678
4897,234.0,27.348
4898,238.0,26.968
4899,238.0,28.174
4900,234.0,28.491
4901,238.0,27.134
4902,234.0,26.551
4903,237.0,26.339
4904,238.0,27.353
4905,235.0,26.312
4906,237.0,26.481
4907,238.0,27.041
4908,238.0,27.329
4909,233.0,28.052
4910,236.0,26.871
23,251.0,0.14
