execution_id,best_fitness,total_time
4257,14.0,37.52
4258,14.0,35.904
4259,14.0,34.983
4260,14.0,35.358
4261,14.0,35.44
4262,15.0,35.983
4263,14.0,35.166
4264,14.0,35.019
4265,14.0,34.812
4266,14.0,35.477
4267,14.0,35.284
4268,14.0,34.962
4269,14.0,35.57
4270,14.0,35.434
4271,15.0,35.838
4272,14.0,34.746
4273,14.0,35.37
4274,14.0,34.678
4275,14.0,34.82
4276,14.0,34.978
4277,14.0,35.981
4278,15.0,36.073
4279,14.0,35.548
4280,14.0,35.315
4281,14.0,35.544
4282,14.0,35.75
4283,14.0,35.649
4284,14.0,36.209
4285,14.0,35.623
4286,14.0,35.936
4287,14.0,35.896
4288,14.0,35.441
4289,14.0,35.547
4290,14.0,35.525
4291,14.0,35.326
4292,14.0,35.767
4293,14.0,35.584
4294,15.0,35.849
4295,14.0,35.737
4296,14.0,35.68
4297,14.0,36.451
4298,14.0,36.029
4299,14.0,35.01
4300,15.0,36.297
4301,14.0,35.676
4302,14.0,35.317
4303,14.0,35.813
4304,14.0,35.383
4305,14.0,35.621
4306,14.0,35.679
57,16.0,0.24
