execution_id,best_fitness,total_time
4411,290.0,37.61
4412,290.0,37.027
4413,290.0,37.162
4414,291.0,37.401
4415,290.0,37.413
4416,290.0,37.528
4417,292.0,38.015
4418,292.0,37.737
4419,290.0,37.891
4420,292.0,37.139
4421,290.0,37.71
4422,293.0,37.669
4423,292.0,37.917
4424,293.0,37.813
4425,293.0,38.001
4426,292.0,37.291
4427,288.0,37.767
4428,292.0,37.517
4429,290.0,37.114
4430,290.0,37.576
4431,290.0,37.11
4432,290.0,37.233
4433,293.0,37.71
4434,292.0,38.116
4435,289.0,37.644
4436,290.0,37.605
4437,292.0,37.576
4438,292.0,37.571
4439,292.0,37.242
4440,291.0,38.119
4441,290.0,37.702
4442,290.0,37.512
4443,292.0,37.378
4444,292.0,37.425
4445,290.0,37.364
4446,292.0,37.499
4447,290.0,36.714
4448,289.0,37.146
4449,289.0,36.962
4450,293.0,38.256
4451,292.0,37.278
4452,292.0,37.892
4453,290.0,38.346
4454,288.0,36.638
4455,290.0,36.66
4456,287.0,36.622
4457,290.0,37.54
4458,288.0,37.792
4459,290.0,37.034
4460,290.0,38.015
