execution_id,best_fitness,total_time
1407,159.0,10.29
1408,157.0,10.521
1409,162.0,10.405
1410,157.0,10.254
1411,157.0,10.349
1412,158.0,10.412
1413,157.0,10.087
1414,162.0,10.145
1415,160.0,10.307
1416,157.0,10.362
1417,163.0,10.654
1418,157.0,10.419
1419,158.0,10.294
1420,158.0,10.489
1421,158.0,10.055
1422,160.0,10.235
1423,157.0,10.263
1424,157.0,10.383
1425,160.0,10.292
1426,158.0,10.486
1427,158.0,10.535
1428,157.0,10.398
1429,157.0,10.491
1430,157.0,10.403
1431,158.0,10.534
1432,159.0,10.34
1433,157.0,10.422
1434,157.0,10.631
1435,157.0,10.43
1436,160.0,10.389
1437,160.0,10.449
1438,157.0,10.634
1439,158.0,10.396
1440,157.0,10.619
1441,157.0,10.191
1442,158.0,10.376
1443,157.0,10.375
1444,160.0,10.345
1445,158.0,10.183
1446,159.0,10.346
1447,157.0,10.339
1448,157.0,10.682
1449,157.0,10.379
1450,158.0,10.376
1451,159.0,10.47
1452,157.0,10.181
1453,157.0,10.516
1454,157.0,10.606
1455,157.0,10.409
1456,160.0,10.331
