timestamp,metaheuristic,instance,total_time,final_fitness,population,max_iterations
1729358565294,AOA,scp41,15.772,445.0,10,20
1729358581840,AOA,scp41,16.51,450.0,10,20
1729358598949,AOA,scp41,17.071,448.0,10,20
1729358615721,AOA,scp41,16.726,440.0,10,20
1729358632656,AOA,scp41,16.898,454.0,10,20
1729358649329,AOA,scp41,16.631,449.0,10,20
1729358666203,AOA,scp41,16.829,445.0,10,20
1729358682910,AOA,scp41,16.667,448.0,10,20
1729358699508,AOA,scp41,16.553,450.0,10,20
1729358716193,AOA,scp41,16.634,452.0,10,20
1729358732926,AOA,scp41,16.694,450.0,10,20
1729358749728,AOA,scp41,16.766,447.0,10,20
1729358766357,AOA,scp41,16.591,449.0,10,20
1729358782973,AOA,scp41,16.58,443.0,10,20
1729358799744,AOA,scp41,16.728,452.0,10,20
1729358816576,AOA,scp41,16.796,449.0,10,20
1729358833425,AOA,scp41,16.812,446.0,10,20
1729358850473,AOA,scp41,17.005,448.0,10,20
1729358867473,AOA,scp41,16.959,451.0,10,20
1729358884160,AOA,scp41,16.637,450.0,10,20
1729358901113,AOA,scp41,16.913,453.0,10,20
1729358917701,AOA,scp41,16.543,446.0,10,20
1729358934387,AOA,scp41,16.639,447.0,10,20
1729358951062,AOA,scp41,16.637,444.0,10,20
1729358967902,AOA,scp41,16.802,449.0,10,20
1729358984513,AOA,scp41,16.573,456.0,10,20
1729359001274,AOA,scp41,16.718,447.0,10,20
1729359017667,AOA,scp41,16.355,449.0,10,20
1729359034327,AOA,scp41,16.62,450.0,10,20
1729359050197,AOA,scp41,15.825,450.0,10,20
1729359066662,AOA,scp41,16.428,446.0,10,20
1729359083354,AOA,scp41,16.654,451.0,10,20
1729359100296,AOA,scp41,16.896,451.0,10,20
1729359117073,AOA,scp41,16.74,444.0,10,20
1729359133925,AOA,scp41,16.814,447.0,10,20
1729359150734,AOA,scp41,16.765,450.0,10,20
1729359167415,AOA,scp41,16.644,449.0,10,20
1729359184316,AOA,scp41,16.858,450.0,10,20
1729359201160,AOA,scp41,16.798,446.0,10,20
1729359217974,AOA,scp41,16.777,451.0,10,20
1729359234706,AOA,scp41,16.683,445.0,10,20
1729359251461,AOA,scp41,16.716,444.0,10,20
1729359268154,AOA,scp41,16.651,452.0,10,20
1729359284971,AOA,scp41,16.777,448.0,10,20
1729359301451,AOA,scp41,16.445,444.0,10,20
1729359318270,AOA,scp41,16.784,447.0,10,20
1729359334983,AOA,scp41,16.674,452.0,10,20
1729359351572,AOA,scp41,16.547,445.0,10,20
1729359368459,AOA,scp41,16.85,441.0,10,20
1729359385042,AOA,scp41,16.53,447.0,10,20
1729359409459,GWO,scp41,24.376,458.0,10,20
1729359433882,GWO,scp41,24.379,459.0,10,20
1729359457576,GWO,scp41,23.657,457.0,10,20
1729359481471,GWO,scp41,23.858,458.0,10,20
1729359505257,GWO,scp41,23.751,461.0,10,20
1729359529156,GWO,scp41,23.861,457.0,10,20
1729359553477,GWO,scp41,24.283,457.0,10,20
1729359577632,GWO,scp41,24.119,458.0,10,20
1729359601821,GWO,scp41,24.149,458.0,10,20
1729359625838,GWO,scp41,23.981,452.0,10,20
1729359650158,GWO,scp41,24.283,459.0,10,20
1729359674239,GWO,scp41,24.042,457.0,10,20
1729359698489,GWO,scp41,24.213,460.0,10,20
1729359722749,GWO,scp41,24.221,460.0,10,20
1729359747120,GWO,scp41,24.333,461.0,10,20
1729359771352,GWO,scp41,24.194,459.0,10,20
1729359795383,GWO,scp41,23.994,456.0,10,20
1729359819222,GWO,scp41,23.799,460.0,10,20
1729359843430,GWO,scp41,24.172,460.0,10,20
1729359867566,GWO,scp41,24.098,457.0,10,20
1729359891875,GWO,scp41,24.264,460.0,10,20
1729359915855,GWO,scp41,23.944,457.0,10,20
1729359940366,GWO,scp41,24.474,460.0,10,20
1729359964256,GWO,scp41,23.844,460.0,10,20
1729359988338,GWO,scp41,24.046,460.0,10,20
1729360012097,GWO,scp41,23.72,452.0,10,20
1729360036382,GWO,scp41,24.246,457.0,10,20
1729360060379,GWO,scp41,23.958,461.0,10,20
1729360084541,GWO,scp41,24.115,452.0,10,20
1729360108334,GWO,scp41,23.753,458.0,10,20
1729360132536,GWO,scp41,24.164,458.0,10,20
1729360156450,GWO,scp41,23.869,457.0,10,20
1729360180620,GWO,scp41,24.13,457.0,10,20
1729360205044,GWO,scp41,24.387,457.0,10,20
1729360229319,GWO,scp41,24.238,457.0,10,20
1729360253361,GWO,scp41,24.006,455.0,10,20
1729360277487,GWO,scp41,24.081,460.0,10,20
1729360301553,GWO,scp41,24.018,457.0,10,20
1729360325423,GWO,scp41,23.835,458.0,10,20
1729360349679,GWO,scp41,24.219,457.0,10,20
1729360373729,GWO,scp41,24.012,460.0,10,20
1729360398077,GWO,scp41,24.304,459.0,10,20
1729360422212,GWO,scp41,24.097,458.0,10,20
1729360446137,GWO,scp41,23.884,454.0,10,20
1729360470010,GWO,scp41,23.837,457.0,10,20
1729360494446,GWO,scp41,24.399,460.0,10,20
1729360518687,GWO,scp41,24.203,446.0,10,20
1729360542701,GWO,scp41,23.973,454.0,10,20
1729360566955,GWO,scp41,24.214,458.0,10,20
1729360591347,GWO,scp41,24.358,460.0,10,20
1729360607239,AOA,scp410,15.836,533.0,10,20
1729360623269,AOA,scp410,15.983,540.0,10,20
1729360638884,AOA,scp410,15.577,535.0,10,20
1729360654832,AOA,scp410,15.91,532.0,10,20
1729360670429,AOA,scp410,15.562,541.0,10,20
1729360686139,AOA,scp410,15.668,539.0,10,20
1729360701831,AOA,scp410,15.655,543.0,10,20
1729360717637,AOA,scp410,15.767,540.0,10,20
1729360733632,AOA,scp410,15.96,544.0,10,20
1729360749477,AOA,scp410,15.808,546.0,10,20
1729360765522,AOA,scp410,15.999,543.0,10,20
1729360781324,AOA,scp410,15.761,541.0,10,20
1729360797363,AOA,scp410,16.0,541.0,10,20
1729360813203,AOA,scp410,15.804,545.0,10,20
1729360829150,AOA,scp410,15.902,544.0,10,20
1729360845174,AOA,scp410,15.984,547.0,10,20
1729360860831,AOA,scp410,15.619,541.0,10,20
1729360876850,AOA,scp410,15.981,538.0,10,20
1729360892774,AOA,scp410,15.883,541.0,10,20
1729360908700,AOA,scp410,15.879,545.0,10,20
1729360924594,AOA,scp410,15.857,538.0,10,20
1729360940373,AOA,scp410,15.731,538.0,10,20
1729360956293,AOA,scp410,15.876,533.0,10,20
1729360972426,AOA,scp410,16.09,541.0,10,20
1729360988565,AOA,scp410,16.098,544.0,10,20
1729361004392,AOA,scp410,15.789,537.0,10,20
1729361020508,AOA,scp410,16.071,542.0,10,20
1729361036314,AOA,scp410,15.768,540.0,10,20
1729361052210,AOA,scp410,15.859,541.0,10,20
1729361068060,AOA,scp410,15.812,544.0,10,20
1729361084119,AOA,scp410,16.021,540.0,10,20
1729361100034,AOA,scp410,15.873,538.0,10,20
1729361115904,AOA,scp410,15.834,541.0,10,20
1729361131923,AOA,scp410,15.982,540.0,10,20
1729361147865,AOA,scp410,15.907,544.0,10,20
1729361163683,AOA,scp410,15.781,545.0,10,20
1729361179489,AOA,scp410,15.77,542.0,10,20
1729361195355,AOA,scp410,15.828,543.0,10,20
1729361211161,AOA,scp410,15.771,541.0,10,20
1729361226968,AOA,scp410,15.77,542.0,10,20
1729361242909,AOA,scp410,15.902,540.0,10,20
1729361258913,AOA,scp410,15.956,539.0,10,20
1729361274795,AOA,scp410,15.844,541.0,10,20
1729361290946,AOA,scp410,16.112,542.0,10,20
1729361306927,AOA,scp410,15.941,531.0,10,20
1729361322420,AOA,scp410,15.454,543.0,10,20
1729361338126,AOA,scp410,15.671,538.0,10,20
1729361354080,AOA,scp410,15.912,536.0,10,20
1729361370033,AOA,scp410,15.908,542.0,10,20
1729361385991,AOA,scp410,15.914,542.0,10,20
1729361408348,GWO,scp410,22.315,540.0,10,20
1729361431278,GWO,scp410,22.895,545.0,10,20
1729361454391,GWO,scp410,23.075,556.0,10,20
1729361477362,GWO,scp410,22.933,549.0,10,20
1729361500438,GWO,scp410,23.038,549.0,10,20
1729361523566,GWO,scp410,23.091,546.0,10,20
1729361546325,GWO,scp410,22.72,551.0,10,20
1729361569076,GWO,scp410,22.713,552.0,10,20
1729361592086,GWO,scp410,22.971,553.0,10,20
1729361614994,GWO,scp410,22.872,546.0,10,20
1729361637903,GWO,scp410,22.863,543.0,10,20
1729361661106,GWO,scp410,23.165,550.0,10,20
1729361683634,GWO,scp410,22.49,552.0,10,20
1729361704442,GWO,scp410,20.773,553.0,10,20
1729361727838,GWO,scp410,23.354,551.0,10,20
1729361750779,GWO,scp410,22.902,548.0,10,20
1729361773894,GWO,scp410,23.078,550.0,10,20
1729361796962,GWO,scp410,23.03,551.0,10,20
1729361819541,GWO,scp410,22.541,552.0,10,20
1729361842956,GWO,scp410,23.377,553.0,10,20
1729361865154,GWO,scp410,22.159,540.0,10,20
1729361888217,GWO,scp410,23.024,551.0,10,20
1729361911462,GWO,scp410,23.208,545.0,10,20
1729361933819,GWO,scp410,22.318,544.0,10,20
1729361956412,GWO,scp410,22.557,540.0,10,20
1729361979017,GWO,scp410,22.567,544.0,10,20
1729362001769,GWO,scp410,22.714,549.0,10,20
1729362025476,GWO,scp410,23.666,553.0,10,20
1729362048232,GWO,scp410,22.712,544.0,10,20
1729362071344,GWO,scp410,23.071,553.0,10,20
1729362094306,GWO,scp410,22.921,548.0,10,20
1729362117997,GWO,scp410,23.654,552.0,10,20
1729362141007,GWO,scp410,22.976,542.0,10,20
1729362163833,GWO,scp410,22.789,547.0,10,20
1729362187138,GWO,scp410,23.265,552.0,10,20
1729362210056,GWO,scp410,22.875,551.0,10,20
1729362232481,GWO,scp410,22.383,543.0,10,20
1729362255546,GWO,scp410,23.029,554.0,10,20
1729362277814,GWO,scp410,22.229,541.0,10,20
1729362301377,GWO,scp410,23.527,552.0,10,20
1729362324380,GWO,scp410,22.967,549.0,10,20
1729362347494,GWO,scp410,23.074,554.0,10,20
1729362371306,GWO,scp410,23.774,550.0,10,20
1729362394371,GWO,scp410,23.03,545.0,10,20
1729362417104,GWO,scp410,22.697,544.0,10,20
1729362440096,GWO,scp410,22.958,543.0,10,20
1729362462962,GWO,scp410,22.827,542.0,10,20
1729362485654,GWO,scp410,22.655,547.0,10,20
1729362508690,GWO,scp410,22.999,550.0,10,20
1729362531259,GWO,scp410,22.531,541.0,10,20
1729362547749,AOA,scp42,16.438,565.0,10,20
1729362564148,AOA,scp42,16.362,563.0,10,20
1729362580611,AOA,scp42,16.418,560.0,10,20
1729362597074,AOA,scp42,16.426,567.0,10,20
1729362613532,AOA,scp42,16.419,566.0,10,20
1729362630173,AOA,scp42,16.604,551.0,10,20
1729362646721,AOA,scp42,16.509,569.0,10,20
1729362663217,AOA,scp42,16.46,572.0,10,20
1729362679669,AOA,scp42,16.417,563.0,10,20
1729362696042,AOA,scp42,16.338,565.0,10,20
1729362712382,AOA,scp42,16.298,551.0,10,20
1729362728892,AOA,scp42,16.475,561.0,10,20
1729362745079,AOA,scp42,16.148,556.0,10,20
1729362761723,AOA,scp42,16.607,563.0,10,20
1729362778024,AOA,scp42,16.266,567.0,10,20
1729362794431,AOA,scp42,16.364,554.0,10,20
1729362810789,AOA,scp42,16.312,567.0,10,20
1729362827495,AOA,scp42,16.668,569.0,10,20
1729362843883,AOA,scp42,16.342,567.0,10,20
1729362860216,AOA,scp42,16.29,561.0,10,20
1729362876624,AOA,scp42,16.37,566.0,10,20
1729362893195,AOA,scp42,16.523,560.0,10,20
1729362909603,AOA,scp42,16.37,566.0,10,20
1729362925894,AOA,scp42,16.246,565.0,10,20
1729362942096,AOA,scp42,16.164,559.0,10,20
1729362958406,AOA,scp42,16.275,562.0,10,20
1729362974869,AOA,scp42,16.427,561.0,10,20
1729362991485,AOA,scp42,16.576,558.0,10,20
1729363007709,AOA,scp42,16.187,564.0,10,20
1729363024308,AOA,scp42,16.562,564.0,10,20
1729363041037,AOA,scp42,16.693,557.0,10,20
1729363057460,AOA,scp42,16.386,559.0,10,20
1729363073715,AOA,scp42,16.21,563.0,10,20
1729363090065,AOA,scp42,16.314,563.0,10,20
1729363106550,AOA,scp42,16.45,552.0,10,20
1729363123084,AOA,scp42,16.495,564.0,10,20
1729363139552,AOA,scp42,16.428,558.0,10,20
1729363156032,AOA,scp42,16.444,563.0,10,20
1729363172323,AOA,scp42,16.246,562.0,10,20
1729363188913,AOA,scp42,16.546,561.0,10,20
1729363205546,AOA,scp42,16.592,563.0,10,20
1729363221983,AOA,scp42,16.39,553.0,10,20
1729363238433,AOA,scp42,16.404,563.0,10,20
1729363254510,AOA,scp42,16.042,562.0,10,20
1729363270935,AOA,scp42,16.388,563.0,10,20
1729363287461,AOA,scp42,16.491,566.0,10,20
1729363303793,AOA,scp42,16.295,567.0,10,20
1729363320346,AOA,scp42,16.507,567.0,10,20
1729363336715,AOA,scp42,16.333,563.0,10,20
1729363352890,AOA,scp42,16.137,556.0,10,20
1729363376770,GWO,scp42,23.843,578.0,10,20
1729363400206,GWO,scp42,23.4,569.0,10,20
1729363423773,GWO,scp42,23.52,564.0,10,20
1729363447613,GWO,scp42,23.802,567.0,10,20
1729363471269,GWO,scp42,23.607,578.0,10,20
1729363495268,GWO,scp42,23.959,572.0,10,20
1729363518990,GWO,scp42,23.687,570.0,10,20
1729363542135,GWO,scp42,23.106,578.0,10,20
1729363565118,GWO,scp42,22.948,572.0,10,20
1729363588958,GWO,scp42,23.804,578.0,10,20
1729363612516,GWO,scp42,23.521,573.0,10,20
1729363636008,GWO,scp42,23.454,560.0,10,20
1729363659635,GWO,scp42,23.59,572.0,10,20
1729363683457,GWO,scp42,23.785,578.0,10,20
1729363707235,GWO,scp42,23.742,573.0,10,20
1729363730895,GWO,scp42,23.617,577.0,10,20
1729363754857,GWO,scp42,23.922,573.0,10,20
1729363778814,GWO,scp42,23.915,575.0,10,20
1729363802443,GWO,scp42,23.591,569.0,10,20
1729363825829,GWO,scp42,23.35,577.0,10,20
1729363849218,GWO,scp42,23.34,574.0,10,20
1729363872853,GWO,scp42,23.598,567.0,10,20
1729363896539,GWO,scp42,23.647,567.0,10,20
1729363919994,GWO,scp42,23.413,578.0,10,20
1729363943521,GWO,scp42,23.487,578.0,10,20
1729363966838,GWO,scp42,23.279,569.0,10,20
1729363990743,GWO,scp42,23.869,578.0,10,20
1729364013845,GWO,scp42,23.066,569.0,10,20
1729364037732,GWO,scp42,23.844,557.0,10,20
1729364061369,GWO,scp42,23.589,575.0,10,20
1729364084762,GWO,scp42,23.354,574.0,10,20
1729364108652,GWO,scp42,23.855,572.0,10,20
1729364132474,GWO,scp42,23.786,558.0,10,20
1729364156509,GWO,scp42,23.997,572.0,10,20
1729364180225,GWO,scp42,23.678,572.0,10,20
1729364203794,GWO,scp42,23.531,576.0,10,20
1729364227633,GWO,scp42,23.791,569.0,10,20
1729364251579,GWO,scp42,23.909,571.0,10,20
1729364274983,GWO,scp42,23.355,573.0,10,20
1729364297958,GWO,scp42,22.928,578.0,10,20
1729364321738,GWO,scp42,23.742,578.0,10,20
1729364345652,GWO,scp42,23.868,577.0,10,20
1729364369100,GWO,scp42,23.412,570.0,10,20
1729364392739,GWO,scp42,23.601,571.0,10,20
1729364416597,GWO,scp42,23.822,574.0,10,20
1729364440784,GWO,scp42,24.144,578.0,10,20
1729364464688,GWO,scp42,23.868,575.0,10,20
1729364488056,GWO,scp42,23.332,577.0,10,20
1729364511831,GWO,scp42,23.738,569.0,10,20
1729364535692,GWO,scp42,23.826,578.0,10,20
1729364552060,AOA,scp43,16.325,551.0,10,20
1729364568303,AOA,scp43,16.2,570.0,10,20
1729364584713,AOA,scp43,16.375,562.0,10,20
1729364600808,AOA,scp43,16.055,567.0,10,20
1729364617374,AOA,scp43,16.518,559.0,10,20
1729364633922,AOA,scp43,16.512,562.0,10,20
1729364650180,AOA,scp43,16.213,562.0,10,20
1729364666757,AOA,scp43,16.538,555.0,10,20
1729364682878,AOA,scp43,16.083,564.0,10,20
1729364699112,AOA,scp43,16.199,564.0,10,20
1729364715212,AOA,scp43,16.063,565.0,10,20
1729364731458,AOA,scp43,16.21,555.0,10,20
1729364747273,AOA,scp43,15.777,570.0,10,20
1729364764032,AOA,scp43,16.716,549.0,10,20
1729364780166,AOA,scp43,16.097,544.0,10,20
1729364796921,AOA,scp43,16.716,554.0,10,20
1729364813400,AOA,scp43,16.443,558.0,10,20
1729364830064,AOA,scp43,16.629,563.0,10,20
1729364846202,AOA,scp43,16.103,564.0,10,20
1729364862464,AOA,scp43,16.22,564.0,10,20
1729364878762,AOA,scp43,16.243,562.0,10,20
1729364894928,AOA,scp43,16.128,550.0,10,20
1729364910868,AOA,scp43,15.901,557.0,10,20
1729364927205,AOA,scp43,16.299,562.0,10,20
1729364943680,AOA,scp43,16.437,550.0,10,20
1729364960058,AOA,scp43,16.343,558.0,10,20
1729364976689,AOA,scp43,16.585,564.0,10,20
1729364993316,AOA,scp43,16.589,550.0,10,20
1729365009779,AOA,scp43,16.425,564.0,10,20
1729365025835,AOA,scp43,16.021,574.0,10,20
1729365042057,AOA,scp43,16.186,561.0,10,20
1729365058274,AOA,scp43,16.176,549.0,10,20
1729365074550,AOA,scp43,16.24,553.0,10,20
1729365090923,AOA,scp43,16.334,556.0,10,20
1729365106938,AOA,scp43,15.974,563.0,10,20
1729365123657,AOA,scp43,16.68,582.0,10,20
1729365140126,AOA,scp43,16.424,539.0,10,20
1729365156414,AOA,scp43,16.244,574.0,10,20
1729365172739,AOA,scp43,16.284,560.0,10,20
1729365188979,AOA,scp43,16.207,566.0,10,20
1729365205315,AOA,scp43,16.294,575.0,10,20
1729365221617,AOA,scp43,16.259,572.0,10,20
1729365235494,AOA,scp43,13.842,574.0,10,20
1729365251688,AOA,scp43,16.151,557.0,10,20
1729365268018,AOA,scp43,16.291,564.0,10,20
1729365284464,AOA,scp43,16.406,571.0,10,20
1729365300931,AOA,scp43,16.426,548.0,10,20
1729365317373,AOA,scp43,16.4,554.0,10,20
1729365334028,AOA,scp43,16.618,549.0,10,20
1729365350686,AOA,scp43,16.616,562.0,10,20
1729365372867,GWO,scp43,22.145,573.0,10,20
1729365395570,GWO,scp43,22.665,577.0,10,20
1729365418349,GWO,scp43,22.739,568.0,10,20
1729365440737,GWO,scp43,22.342,573.0,10,20
1729365463920,GWO,scp43,23.142,575.0,10,20
1729365486945,GWO,scp43,22.989,579.0,10,20
1729365509433,GWO,scp43,22.453,575.0,10,20
1729365531889,GWO,scp43,22.418,570.0,10,20
1729365554868,GWO,scp43,22.937,578.0,10,20
1729365577654,GWO,scp43,22.747,573.0,10,20
1729365600680,GWO,scp43,22.987,572.0,10,20
1729365623739,GWO,scp43,23.02,575.0,10,20
1729365646817,GWO,scp43,23.036,577.0,10,20
1729365669833,GWO,scp43,22.969,574.0,10,20
1729365692655,GWO,scp43,22.786,570.0,10,20
1729365715909,GWO,scp43,23.212,576.0,10,20
1729365738411,GWO,scp43,22.467,576.0,10,20
1729365760731,GWO,scp43,22.282,571.0,10,20
1729365783216,GWO,scp43,22.445,569.0,10,20
1729365805595,GWO,scp43,22.341,576.0,10,20
1729365828788,GWO,scp43,23.151,577.0,10,20
1729365851358,GWO,scp43,22.533,579.0,10,20
1729365874102,GWO,scp43,22.705,575.0,10,20
1729365896686,GWO,scp43,22.545,571.0,10,20
1729365919272,GWO,scp43,22.548,579.0,10,20
1729365942400,GWO,scp43,23.09,579.0,10,20
1729365964799,GWO,scp43,22.363,575.0,10,20
1729365987100,GWO,scp43,22.264,573.0,10,20
1729366010040,GWO,scp43,22.899,570.0,10,20
1729366032189,GWO,scp43,22.111,573.0,10,20
1729366055181,GWO,scp43,22.953,575.0,10,20
1729366077970,GWO,scp43,22.747,576.0,10,20
1729366101151,GWO,scp43,23.145,579.0,10,20
1729366123500,GWO,scp43,22.311,560.0,10,20
1729366146069,GWO,scp43,22.533,578.0,10,20
1729366168919,GWO,scp43,22.813,568.0,10,20
1729366191803,GWO,scp43,22.844,572.0,10,20
1729366214461,GWO,scp43,22.623,569.0,10,20
1729366236897,GWO,scp43,22.4,575.0,10,20
1729366259639,GWO,scp43,22.706,577.0,10,20
1729366282311,GWO,scp43,22.638,577.0,10,20
1729366304556,GWO,scp43,22.206,573.0,10,20
1729366326969,GWO,scp43,22.378,573.0,10,20
1729366349889,GWO,scp43,22.88,578.0,10,20
1729366372457,GWO,scp43,22.53,572.0,10,20
1729366394748,GWO,scp43,22.255,572.0,10,20
1729366417130,GWO,scp43,22.345,574.0,10,20
1729366439904,GWO,scp43,22.73,579.0,10,20
1729366462682,GWO,scp43,22.743,579.0,10,20
1729366485098,GWO,scp43,22.378,574.0,10,20
1729366501499,AOA,scp44,16.345,533.0,10,20
1729366517614,AOA,scp44,16.062,532.0,10,20
1729366533819,AOA,scp44,16.164,525.0,10,20
1729366549979,AOA,scp44,16.117,530.0,10,20
1729366565996,AOA,scp44,15.981,530.0,10,20
1729366582104,AOA,scp44,16.074,535.0,10,20
1729366598386,AOA,scp44,16.237,539.0,10,20
1729366614701,AOA,scp44,16.273,533.0,10,20
1729366630603,AOA,scp44,15.866,527.0,10,20
1729366646842,AOA,scp44,16.198,529.0,10,20
1729366662936,AOA,scp44,16.056,529.0,10,20
1729366679027,AOA,scp44,16.047,534.0,10,20
1729366695336,AOA,scp44,16.273,534.0,10,20
1729366711063,AOA,scp44,15.684,532.0,10,20
1729366727124,AOA,scp44,16.024,521.0,10,20
1729366743292,AOA,scp44,16.118,528.0,10,20
1729366759454,AOA,scp44,16.123,524.0,10,20
1729366775555,AOA,scp44,16.051,535.0,10,20
1729366791696,AOA,scp44,16.102,532.0,10,20
1729366807791,AOA,scp44,16.057,529.0,10,20
1729366824028,AOA,scp44,16.2,532.0,10,20
1729366840219,AOA,scp44,16.147,530.0,10,20
1729366856631,AOA,scp44,16.369,533.0,10,20
1729366872721,AOA,scp44,16.053,530.0,10,20
1729366888957,AOA,scp44,16.195,531.0,10,20
1729366904989,AOA,scp44,15.985,528.0,10,20
1729366921160,AOA,scp44,16.133,537.0,10,20
1729366937406,AOA,scp44,16.21,532.0,10,20
1729366953585,AOA,scp44,16.138,529.0,10,20
1729366969811,AOA,scp44,16.187,527.0,10,20
1729366986000,AOA,scp44,16.154,534.0,10,20
1729367002234,AOA,scp44,16.199,518.0,10,20
1729367018312,AOA,scp44,16.035,535.0,10,20
1729367034478,AOA,scp44,16.125,530.0,10,20
1729367050592,AOA,scp44,16.071,535.0,10,20
1729367067088,AOA,scp44,16.452,531.0,10,20
1729367083201,AOA,scp44,16.069,535.0,10,20
1729367099450,AOA,scp44,16.204,538.0,10,20
1729367115733,AOA,scp44,16.247,531.0,10,20
1729367131667,AOA,scp44,15.898,531.0,10,20
1729367147132,AOA,scp44,15.431,528.0,10,20
1729367163591,AOA,scp44,16.422,527.0,10,20
1729367179565,AOA,scp44,15.936,531.0,10,20
1729367195789,AOA,scp44,16.186,531.0,10,20
1729367211958,AOA,scp44,16.134,529.0,10,20
1729367228120,AOA,scp44,16.127,535.0,10,20
1729367244186,AOA,scp44,16.026,534.0,10,20
1729367260052,AOA,scp44,15.822,529.0,10,20
1729367276480,AOA,scp44,16.387,535.0,10,20
1729367292703,AOA,scp44,16.175,535.0,10,20
1729367315671,GWO,scp44,22.931,538.0,10,20
1729367339058,GWO,scp44,23.347,539.0,10,20
1729367361886,GWO,scp44,22.793,531.0,10,20
1729367384766,GWO,scp44,22.841,543.0,10,20
1729367406959,GWO,scp44,22.158,538.0,10,20
1729367430321,GWO,scp44,23.325,537.0,10,20
1729367450700,GWO,scp44,20.344,536.0,10,20
1729367472396,GWO,scp44,21.659,538.0,10,20
1729367495378,GWO,scp44,22.942,541.0,10,20
1729367517772,GWO,scp44,22.349,538.0,10,20
1729367539100,GWO,scp44,21.289,537.0,10,20
1729367562271,GWO,scp44,23.127,536.0,10,20
1729367583959,GWO,scp44,21.651,535.0,10,20
1729367606372,GWO,scp44,22.375,540.0,10,20
1729367629861,GWO,scp44,23.451,542.0,10,20
1729367653175,GWO,scp44,23.253,545.0,10,20
1729367675950,GWO,scp44,22.735,534.0,10,20
1729367697947,GWO,scp44,21.957,534.0,10,20
1729367719942,GWO,scp44,21.959,540.0,10,20
1729367742024,GWO,scp44,22.044,540.0,10,20
1729367765026,GWO,scp44,22.954,534.0,10,20
1729367788291,GWO,scp44,23.228,540.0,10,20
1729367811344,GWO,scp44,22.996,536.0,10,20
1729367833644,GWO,scp44,22.264,541.0,10,20
1729367853874,GWO,scp44,20.183,531.0,10,20
1729367875111,GWO,scp44,21.204,541.0,10,20
1729367896847,GWO,scp44,21.7,537.0,10,20
1729367917148,GWO,scp44,20.266,531.0,10,20
1729367937421,GWO,scp44,20.238,540.0,10,20
1729367958010,GWO,scp44,20.555,535.0,10,20
1729367978527,GWO,scp44,20.482,541.0,10,20
1729367999296,GWO,scp44,20.736,533.0,10,20
1729368019802,GWO,scp44,20.472,534.0,10,20
1729368040061,GWO,scp44,20.224,542.0,10,20
1729368060205,GWO,scp44,20.11,538.0,10,20
1729368080826,GWO,scp44,20.588,539.0,10,20
1729368101341,GWO,scp44,20.476,532.0,10,20
1729368121872,GWO,scp44,20.496,539.0,10,20
1729368142065,GWO,scp44,20.159,533.0,10,20
1729368162822,GWO,scp44,20.718,539.0,10,20
1729368183432,GWO,scp44,20.575,540.0,10,20
1729368203622,GWO,scp44,20.157,528.0,10,20
1729368224024,GWO,scp44,20.366,538.0,10,20
1729368244197,GWO,scp44,20.141,540.0,10,20
1729368264907,GWO,scp44,20.676,539.0,10,20
1729368285249,GWO,scp44,20.307,538.0,10,20
1729368305344,GWO,scp44,20.062,537.0,10,20
1729368325320,GWO,scp44,19.943,532.0,10,20
1729368346084,GWO,scp44,20.729,542.0,10,20
1729368366661,GWO,scp44,20.543,538.0,10,20
1729368380446,AOA,scp45,13.742,566.0,10,20
1729368394546,AOA,scp45,14.057,558.0,10,20
1729368408635,AOA,scp45,14.045,559.0,10,20
1729368422523,AOA,scp45,13.852,562.0,10,20
1729368436680,AOA,scp45,14.113,564.0,10,20
1729368450807,AOA,scp45,14.093,558.0,10,20
1729368464661,AOA,scp45,13.819,558.0,10,20
1729368478705,AOA,scp45,14.01,551.0,10,20
1729368492650,AOA,scp45,13.899,563.0,10,20
1729368506706,AOA,scp45,14.021,551.0,10,20
1729368520591,AOA,scp45,13.85,552.0,10,20
1729368534485,AOA,scp45,13.86,557.0,10,20
1729368548478,AOA,scp45,13.959,554.0,10,20
1729368562414,AOA,scp45,13.902,562.0,10,20
1729368576371,AOA,scp45,13.922,557.0,10,20
1729368590314,AOA,scp45,13.91,558.0,10,20
1729368604262,AOA,scp45,13.916,542.0,10,20
1729368618191,AOA,scp45,13.895,556.0,10,20
1729368632116,AOA,scp45,13.89,556.0,10,20
1729368646054,AOA,scp45,13.906,566.0,10,20
1729368659958,AOA,scp45,13.865,559.0,10,20
1729368674005,AOA,scp45,14.007,548.0,10,20
1729368687963,AOA,scp45,13.925,554.0,10,20
1729368701999,AOA,scp45,14.002,556.0,10,20
1729368716094,AOA,scp45,14.054,562.0,10,20
1729368730217,AOA,scp45,14.088,558.0,10,20
1729368744064,AOA,scp45,13.814,560.0,10,20
1729368757921,AOA,scp45,13.821,552.0,10,20
1729368771854,AOA,scp45,13.899,550.0,10,20
1729368785757,AOA,scp45,13.869,562.0,10,20
1729368799725,AOA,scp45,13.934,561.0,10,20
1729368813538,AOA,scp45,13.776,565.0,10,20
1729368827459,AOA,scp45,13.877,555.0,10,20
1729368841355,AOA,scp45,13.862,558.0,10,20
1729368855316,AOA,scp45,13.927,555.0,10,20
1729368869290,AOA,scp45,13.941,557.0,10,20
1729368883270,AOA,scp45,13.942,559.0,10,20
